"env_step","pdqn_SpaceInvaders-MinAtar - _step","pdqn_SpaceInvaders-MinAtar - _step__MIN","pdqn_SpaceInvaders-MinAtar - _step__MAX","pdqn_SpaceInvaders-MinAtar - model_loss","pdqn_SpaceInvaders-MinAtar - model_loss__MIN","pdqn_SpaceInvaders-MinAtar - model_loss__MAX"
"20074496","4901","4901","4901","0.031833614222705364","0.027499958872795105","0.033216189593076706"
"20078592","4902","4902","4902","0.03192679677158594","0.02787759155035019","0.03473607450723648"
"20082688","4903","4903","4903","0.032268818095326425","0.027588948607444763","0.036712951958179474"
"20086784","4904","4904","4904","0.03190193399786949","0.028601104393601418","0.033752113580703735"
"20090880","4905","4905","4905","0.031366904824972154","0.025850286707282066","0.03500423580408096"
"20094976","4906","4906","4906","0.03171339556574822","0.030362103134393692","0.03307117149233818"
"20099072","4907","4907","4907","0.03189422059804201","0.029118569567799568","0.03463559225201607"
"20103168","4908","4908","4908","0.03201451878994703","0.02706965059041977","0.03561137616634369"
"20107264","4909","4909","4909","0.03219362366944552","0.028248151764273643","0.03552564978599548"
"20111360","4910","4910","4910","0.031987992115318775","0.027817439287900925","0.03492044284939766"
"20115456","4911","4911","4911","0.03248324524611235","0.030189812183380127","0.034742437303066254"
"20119552","4912","4912","4912","0.03003840371966362","0.026451660320162773","0.03311377763748169"
"20123648","4913","4913","4913","0.03146616201847792","0.027259962633252144","0.03407680615782738"
"20127744","4914","4914","4914","0.032852032035589215","0.029035989195108414","0.037049781531095505"
"20131840","4915","4915","4915","0.031823727674782275","0.02838645502924919","0.03653310611844063"
"20135936","4916","4916","4916","0.03210218474268913","0.02977864444255829","0.035293661057949066"
"20140032","4917","4917","4917","0.0312850184738636","0.026356413960456848","0.03569658100605011"
"20144128","4918","4918","4918","0.03106534741818905","0.029027704149484634","0.0350097119808197"
"20148224","4919","4919","4919","0.03281025253236294","0.028654487803578377","0.037904657423496246"
"20152320","4920","4920","4920","0.03190733678638935","0.028850913047790527","0.034471455961465836"
"20156416","4921","4921","4921","0.03227511551231146","0.03005184419453144","0.0360785573720932"
"20160512","4922","4922","4922","0.030822358466684817","0.027499977499246597","0.034566111862659454"
"20164608","4923","4923","4923","0.03284000065177679","0.03026421181857586","0.03606611490249634"
"20168704","4924","4924","4924","0.03200205117464065","0.029003003612160683","0.03426652029156685"
"20172800","4925","4925","4925","0.032356594875454905","0.030705608427524567","0.03417922556400299"
"20176896","4926","4926","4926","0.03219874668866396","0.029169173911213875","0.03486156463623047"
"20180992","4927","4927","4927","0.03097618855535984","0.028537822887301445","0.03375567868351936"
"20185088","4928","4928","4928","0.031995955668389794","0.02927149087190628","0.03363800793886185"
"20189184","4929","4929","4929","0.03296402767300606","0.029027502983808517","0.03762812167406082"
"20193280","4930","4930","4930","0.031629753299057484","0.028534606099128723","0.03515995666384697"
"20197376","4931","4931","4931","0.03146004434674978","0.028972171247005463","0.034649379551410675"
"20201472","4932","4932","4932","0.03150724936276674","0.02948584407567978","0.03421929106116295"
"20205568","4933","4933","4933","0.03286419231444597","0.029817363247275352","0.03618565946817398"
"20209664","4934","4934","4934","0.032411566376686095","0.029835356399416924","0.036060888320207596"
"20213760","4935","4935","4935","0.03234401624649763","0.02857927232980728","0.035592224448919296"
"20217856","4936","4936","4936","0.03076961524784565","0.027853630483150482","0.03381429240107536"
"20221952","4937","4937","4937","0.03190010208636522","0.027754181995987892","0.036604903638362885"
"20226048","4938","4938","4938","0.03297533430159092","0.030034590512514114","0.03538282960653305"
"20230144","4939","4939","4939","0.032279651053249835","0.03079397790133953","0.03690143674612045"
"20234240","4940","4940","4940","0.03177304472774267","0.0295428354293108","0.03636598959565163"
"20238336","4941","4941","4941","0.03164954464882612","0.027562038972973824","0.036104533821344376"
"20242432","4942","4942","4942","0.03086492158472538","0.02495501935482025","0.0340866819024086"
"20246528","4943","4943","4943","0.03283599521964788","0.029796766117215157","0.03566429764032364"
"20250624","4944","4944","4944","0.03223128784447908","0.03048042766749859","0.034491539001464844"
"20254720","4945","4945","4945","0.031944050826132296","0.029702825471758842","0.034393560141325"
"20258816","4946","4946","4946","0.032815947011113164","0.028103547170758247","0.036834798753261566"
"20262912","4947","4947","4947","0.03139874767512083","0.026360394433140755","0.03420773893594742"
"20267008","4948","4948","4948","0.03165691401809454","0.029621882364153862","0.034411415457725525"
"20271104","4949","4949","4949","0.03217523582279682","0.03122854232788086","0.03453877940773964"
"20275200","4950","4950","4950","0.0326409263536334","0.028078541159629822","0.036545753479003906"
"20279296","4951","4951","4951","0.03154791612178087","0.029549261555075645","0.03378348797559738"
"20283392","4952","4952","4952","0.03160505350679159","0.027853742241859436","0.034025758504867554"
"20287488","4953","4953","4953","0.03195012677460909","0.029749304056167603","0.033799055963754654"
"20291584","4954","4954","4954","0.032064716517925265","0.030214667320251465","0.035794902592897415"
"20295680","4955","4955","4955","0.03207406587898731","0.027655281126499176","0.03599821776151657"
"20299776","4956","4956","4956","0.031185911037027836","0.028159499168395996","0.03327188640832901"
"20303872","4957","4957","4957","0.031636056676507","0.029468324035406113","0.03431584686040878"
"20307968","4958","4958","4958","0.03187672793865204","0.028665345162153244","0.035098955035209656"
"20312064","4959","4959","4959","0.0319470090791583","0.030208304524421692","0.03440345451235771"
"20316160","4960","4960","4960","0.0319132249802351","0.029498258605599403","0.03452548012137413"
"20320256","4961","4961","4961","0.03226879220455885","0.028652412816882133","0.03716416284441948"
"20324352","4962","4962","4962","0.032145622000098226","0.028670579195022583","0.03490542620420456"
"20328448","4963","4963","4963","0.03137534447014332","0.028214555233716965","0.034872397780418396"
"20332544","4964","4964","4964","0.032097323797643185","0.026961062103509903","0.03546633943915367"
"20336640","4965","4965","4965","0.032501970790326594","0.029304256662726402","0.03592977300286293"
"20340736","4966","4966","4966","0.03223933205008507","0.029421349987387657","0.036326054483652115"
"20344832","4967","4967","4967","0.03057118635624647","0.02780836634337902","0.033432722091674805"
"20348928","4968","4968","4968","0.03120672795921564","0.027783507481217384","0.03537920489907265"
"20353024","4969","4969","4969","0.031289894878864286","0.028700869530439377","0.033630337566137314"
"20357120","4970","4970","4970","0.03116514589637518","0.028948968276381493","0.034305866807699203"
"20361216","4971","4971","4971","0.030905355885624885","0.028097014874219894","0.034082941710948944"
"20365312","4972","4972","4972","0.03267739787697792","0.030771121382713318","0.036704178899526596"
"20369408","4973","4973","4973","0.03245704043656587","0.02812272496521473","0.03637097030878067"
"20373504","4974","4974","4974","0.031381400488317016","0.029172521084547043","0.033698346465826035"
"20377600","4975","4975","4975","0.03132859896868467","0.0291623342782259","0.033268243074417114"
"20381696","4976","4976","4976","0.030784079991281032","0.026885289698839188","0.03506796434521675"
"20385792","4977","4977","4977","0.03279557581990957","0.03015214391052723","0.036330197006464005"
"20389888","4978","4978","4978","0.03212625663727522","0.03008277900516987","0.03593123331665993"
"20393984","4979","4979","4979","0.031312916241586206","0.02786058746278286","0.0328446663916111"
"20398080","4980","4980","4980","0.03153563588857651","0.029506707563996315","0.03517480194568634"
"20402176","4981","4981","4981","0.03174901157617569","0.028075819835066795","0.03706160560250282"
"20406272","4982","4982","4982","0.03343504071235657","0.029084766283631325","0.040024105459451675"
"20410368","4983","4983","4983","0.03275778349488974","0.028051136061549187","0.036796726286411285"
"20414464","4984","4984","4984","0.0315481660887599","0.029523126780986786","0.03414468839764595"
"20418560","4985","4985","4985","0.031460745446383956","0.0274522602558136","0.03512716665863991"
"20422656","4986","4986","4986","0.03184284307062626","0.029363088309764862","0.034421321004629135"
"20426752","4987","4987","4987","0.03222683612257242","0.030000969767570496","0.03505668416619301"
"20430848","4988","4988","4988","0.03164600376039743","0.028662310913205147","0.03671707212924957"
"20434944","4989","4989","4989","0.03180560898035765","0.029154272750020027","0.03532318398356438"
"20439040","4990","4990","4990","0.030487553961575032","0.02546563930809498","0.03397977352142334"
"20443136","4991","4991","4991","0.03228513952344656","0.02739582397043705","0.03515062481164932"
"20447232","4992","4992","4992","0.03239563405513764","0.028489364311099052","0.034579262137413025"
"20451328","4993","4993","4993","0.03184818159788847","0.02822292596101761","0.03661993518471718"
"20455424","4994","4994","4994","0.0330824451521039","0.030727172270417213","0.035332560539245605"
"20459520","4995","4995","4995","0.03202272932976484","0.02717008627951145","0.03470756486058235"
"20463616","4996","4996","4996","0.031742391921579835","0.028608238324522972","0.034937892109155655"
"20467712","4997","4997","4997","0.031919470988214016","0.028743119910359383","0.035317562520504"
"20471808","4998","4998","4998","0.031878900714218616","0.02949485555291176","0.034884802997112274"
"20475904","4999","4999","4999","0.03146481681615114","0.029050562530755997","0.03905573487281799"
"20480000","5000","5000","5000","0.031246153451502324","0.028501639142632484","0.03375408053398132"
"20484096","5001","5001","5001","0.03211524058133364","0.029023921117186546","0.03663093224167824"
"20488192","5002","5002","5002","0.03130519539117813","0.02866668440401554","0.03420718386769295"
"20492288","5003","5003","5003","0.03138247933238745","0.028365375474095345","0.0359739251434803"
"20496384","5004","5004","5004","0.031542363204061986","0.029044637456536293","0.036502040922641754"
"20500480","5005","5005","5005","0.03182160388678312","0.028733275830745697","0.0355045311152935"
"20504576","5006","5006","5006","0.03220730181783438","0.02931802161037922","0.03616249933838844"
"20508672","5007","5007","5007","0.03160783108323813","0.029166745021939278","0.034398164600133896"
"20512768","5008","5008","5008","0.03124894518405199","0.028128013014793396","0.036257222294807434"
"20516864","5009","5009","5009","0.03149661421775818","0.029199426993727684","0.033784713596105576"
"20520960","5010","5010","5010","0.031374715641140936","0.028035184368491173","0.03606463968753815"
"20525056","5011","5011","5011","0.032044694572687146","0.02908795326948166","0.03374972194433212"
"20529152","5012","5012","5012","0.031225786544382572","0.029216324910521507","0.03352826461195946"
"20533248","5013","5013","5013","0.03207246419042349","0.02844635210931301","0.03507804870605469"
"20537344","5014","5014","5014","0.031241829320788384","0.02731611579656601","0.0331428162753582"
"20541440","5015","5015","5015","0.031585564650595185","0.02900492586195469","0.03512176126241684"
"20545536","5016","5016","5016","0.03164942543953657","0.030018137767910957","0.0329369381070137"
"20549632","5017","5017","5017","0.031280311197042464","0.02722124569118023","0.03388074412941933"
"20553728","5018","5018","5018","0.032106440514326096","0.029524223878979683","0.03406456485390663"
"20557824","5019","5019","5019","0.031356851756572726","0.02939385361969471","0.03403066098690033"
"20561920","5020","5020","5020","0.03290243726223707","0.030540496110916138","0.03510425612330437"
"20566016","5021","5021","5021","0.03161447439342737","0.029176436364650726","0.03520771488547325"
"20570112","5022","5022","5022","0.031314808689057824","0.027723802253603935","0.03384914994239807"
"20574208","5023","5023","5023","0.03161526881158352","0.028745265677571297","0.03494003042578697"
"20578304","5024","5024","5024","0.032106387242674825","0.029024429619312286","0.034021034836769104"
"20582400","5025","5025","5025","0.03231632709503174","0.029549170285463333","0.03417739272117615"
